redump_title,title,localized_title,serial
J. B. Harold - Blue Chicago Blues (Japan) (Disc 1),J. B. Harold - Blue Chicago Blues (Disc 1),Ｊ．Ｂ．ハロルド　ブルー・シカゴ・ブルース (DISC 1),SLPS-00144
J. B. Harold - Blue Chicago Blues (Japan) (Disc 1),,,SLPS-02148
J. B. Harold - Blue Chicago Blues (Japan) (Disc 2),J. B. Harold - Blue Chicago Blues (Disc 2),Ｊ．Ｂ．ハロルド　ブルー・シカゴ・ブルース (DISC 2),SLPS-00145
J. B. Harold - Blue Chicago Blues (Japan) (Disc 2),,,SLPS-02149
J.League Jikkyou Winning Eleven (Japan),J.League Jikkyou Winning Eleven,Ｊリーグ　実況ウイニングイレブン,SLPS-00068
J.League Jikkyou Winning Eleven (Japan) (Rev 1),J.League Jikkyou Winning Eleven,Ｊリーグ　実況ウイニングイレブン,SLPS-00068
J.League Jikkyou Winning Eleven 2000 (Japan),J.League Jikkyou Winning Eleven 2000,Ｊリーグ　実況ウイニングイレブン２０００,SLPM-86538
J.League Jikkyou Winning Eleven 2000 2nd (Japan),J.League Jikkyou Winning Eleven 2000 2nd,Ｊリーグ　実況ウイニングイレブン２０００　２ｎｄ,SLPM-86668
J.League Jikkyou Winning Eleven 2001 (Japan),J.League Jikkyou Winning Eleven 2001,Ｊリーグ　実況ウイニングイレブン２００１,SLPM-86835
J.League Jikkyou Winning Eleven 3 (Japan),J.League Jikkyou Winning Eleven 3,Ｊリーグ　実況ウィニングイレブン３,SLPM-86055
J.League Jikkyou Winning Eleven '97 (Japan),J.League Jikkyou Winning Eleven '97,Ｊリーグ　実況ウイニングイレブン’９７,SLPM-86010
J.League Jikkyou Winning Eleven '98-'99 (Japan),J.League Jikkyou Winning Eleven '98-'99,Ｊリーグ　実況ウイニングイレブン’９８－’９９,SLPM-86154
J.League Soccer - Jikkyou Survival League (Japan),J.League Soccer - Jikkyou Survival League,Ｊリーグサッカー　実況サバイバルリーグ,SLPS-02436
J.League Soccer - Prime Goal EX (Japan),J.League Soccer - Prime Goal EX,Ｊリーグサッカー　プライムゴールＥＸ,SLPS-00079
J.League Virtual Stadium '96 (Japan),J.League Virtual Stadium '96,Ｊリーグ・バーチャル・スタジアム’９６,SLPS-00301
Jackie Chan Stuntmaster (Europe),Jackie Chan Stuntmaster,,SCES-01444
Jackie Chan Stuntmaster (Europe) (Recalled),Jackie Chan Stuntmaster,,SCES-01444
Jackie Chan Stuntmaster (USA),Jackie Chan Stuntmaster,,SLUS-00684
Jade Cocoon - Die Tamamayu Legende (Germany),Jade Cocoon - Die Tamamayu Legende,,SLES-02203
Jade Cocoon - La Leggenda del Tamamayu (Italy),Jade Cocoon - La Leggenda del Tamamayu,,SLES-02206
Jade Cocoon - La Leyenda de Tamamayu (Spain),Jade Cocoon - La Leyenda de Tamamayu,,SLES-02205
Jade Cocoon - Story of the Tamamayu (Europe),Jade Cocoon - Story of the Tamamayu,,SLES-02201
Jade Cocoon - Story of the Tamamayu (Europe),Jade Cocoon - Story of the Tamamayu,,SLES-02201
Jade Cocoon - Story of the Tamamayu (France),Jade Cocoon - Story of the Tamamayu,,SLES-02202
Jade Cocoon - Story of the Tamamayu (France),Jade Cocoon - Story of the Tamamayu,,SLES-02202
Jade Cocoon - Story of the Tamamayu (USA),Jade Cocoon - Story of the Tamamayu,,SLUS-00854
Jade Cocoon - Story of the Tamamayu (USA) (Demo),Jade Cocoon - Story of the Tamamayu (Demo),,SLUS-90054
JailBreaker (Japan) (Disc 1),JailBreaker (Disc 1),ジェイルブレイカー (DISC 1),SLPS-02076
JailBreaker (Japan) (Disc 2),JailBreaker (Disc 2),ジェイルブレイカー (DISC 2),SLPS-02077
Jaleco Collection Vol. 1 (Japan),Jaleco Collection Vol. 1,ジャレコ・コレクション　Ｖｏｌ．１,SLPS-03562
Jaleco Taikenban Special (Japan),Jaleco Taikenban Special,ジャレコ体験版スペシャル,SLPM-80276
Jampack Vol. 1 (USA),Jampack Vol. 1,,SCUS-94176
Jampack Vol. 2 (USA),Jampack Vol. 2,,SCUS-94197
Jang Jang Koi Shimashow - Lovely Pop 2 in 1 (Japan),Jan Jan Koi Shimasho - Lovely Pop 2 in 1,,SLPS-01134
Jang Jang Koi Shimashow Separate 1 - Jang Jang Shimashow (Japan),Jang Jang Koi Shimashow Separate 1 - Jang Jang Shimashow,雀じゃん恋しましょセパレート１　～雀々しましょ～,SLPS-02708
Jang Jang Koi Shimashow Separate 2 - Koi Koi Shimashow (Japan),Jang Jang Koi Shimashow Separate 2 - Koi Koi Shimashow,雀じゃん恋しましょセパレート２　～恋こいしましょ～,SLPS-02709
Janhai Yuugi '99 - Tanuki no Kawazanyou (Japan),Janhai Yuugi '99 - Tanuki no Kawazanyou,雀牌遊戯’　９９　たぬきの皮算用,SLPS-01760
Janhai Yuugi '99 - Tanuki no Kawazanyou (Japan),,,SLPS-02386
Jarrett & Labonte Stock Car Racing (USA),Jarrett & Labonte Stock Car Racing,,SLUS-01139
Jeff Wayne's La Guerre des Mondes (France),Jeff Wayne's La Guerre des Mondes,,SLES-01983
Jeff Wayne's The War of the Worlds (Europe),Jeff Wayne's The War of the Worlds,,SLES-00230
Jeff Wayne's The War of the Worlds (Germany),Jeff Wayne's The War of the Worlds,,SLES-01984
Jeff Wayne's The War of the Worlds (Italy),Jeff Wayne's The War of the Worlds,,SLES-01985
Jeff Wayne's The War of the Worlds (Spain),Jeff Wayne's The War of the Worlds,,SLES-01986
Jellyfish - The Healing Friend (Japan),Jellyfish - The Healing Friend,,SLPS-02892
Jeopardy! (USA),Jeopardy!,,SLUS-00682
Jeopardy! 2nd Edition (USA),Jeopardy! 2nd Edition,,SLUS-01173
"Jeremy McGrath Supercross 2000 (Europe) (En,Fr,De)",Jeremy McGrath Supercross 2000,,SLES-01981
Jeremy McGrath Supercross 2000 (USA),Jeremy McGrath Supercross 2000,,SLUS-00832
Jeremy McGrath Supercross 98 (Europe),Jeremy McGrath Supercross 98,,SLES-01281
Jeremy McGrath Supercross 98 (Japan),Jeremy McGrath Supercross 98,ジェレミー・マクグラススーパークロス９８,SLPM-86306
Jeremy McGrath Supercross 98 (USA),Jeremy McGrath Supercross 98,,SLUS-00479
"Jersey Devil (Europe) (En,Fr,De)",Jersey Devil,,SLES-00598
Jersey Devil (USA),Jersey Devil,,SCUS-94907
Jersey Devil no Daibouken (Japan),Jersey Devil no Daibouken,ジャージーデビルの大冒険,SLPM-86075
Jet Ace (Europe),Jet Ace,,SLES-04125
Jet Copter X (Japan),Jet Copter X,ジェットコプター・エックス,SLPM-86894
Jet de Go! Let's Go by Airliner (Japan),Jet de Go! Let's Go by Airliner,ジェットでＧＯ！　－ＬＥＴ＇Ｓ　ＧＯ　ＢＹ　ＡＩＲＬＩＮＥＲ－,SLPM-86323
Jet de Go! Let's Go by Airliner (Japan),,,SLPM-86812
Jet de Go! Let's Go by Airliner (Japan) (Demo),Jet de Go! Let's Go by Airliner (Demo),ジェットでＧＯ！　－ＬＥＴ＇Ｓ　ＧＯ　ＢＹ　ＡＩＲＬＩＮＥＲ－,SLPM-80515
Jet de Go! Let's Go by Airliner (Japan) (JAL Kinai Hanbai Gentei),Jet de Go! Let's Go by Airliner (JAL Kinai Hanbai Gentei),ジェットでＧＯ！　－ＬＥＴ＇Ｓ　ＧＯ　ＢＹ　ＡＩＲＬＩＮＥＲ－,SLPM-86324
Jet Moto (USA),Jet Moto,,SCUS-94309
Jet Moto 2 - Championship Edition (USA),Jet Moto 2,,SCUS-94167
Jet Moto 2 (USA),Jet Moto 2,,SCUS-94167
Jet Moto 3 (USA),Jet Moto 3,,SCUS-94555
Jet Moto 3 (USA) (Demo),Jet Moto 3 (Demo),,SCUS-94384
Jet Moto '98 (Japan),Jet Moto '98,ジェットモト´９８,SCPS-10063
Jet Rider (Europe),Jet Rider,,SCES-00566
Jet Rider 2 (Europe),Jet Rider 2,,SCES-01045
JetMoto (Japan),,,SIPS-60020
JetMoto (Japan),JetMoto,ジェットモト,PCPX-96080
"Jetracer (Europe) (En,Fr,De)",Jetracer,,SLES-03328
Jewel Bem Hunter Lime with Paint Maker (Japan),Jewel Bem Hunter Lime with Paint Maker,宝魔ハンターライム　ｗｉｔｈ　ペイントメーカー,SLPS-00589
JGTC - All Japan Grand Touring Car Championship (Japan),JGTC - All Japan Grand Touring Car Championship,ＪＧＴＣ　～オール・ジャパン・グランド・ツーリング・カー・チャンピオンシップ～,SLPS-01428
Jigoku Sensei Nube (Japan),Jigoku Sensei Nube,地獄先生ぬ～べ～,SLPS-00802
Jigsaw Island - Japan Graffiti (Japan),Jigsaw Island - Japan Graffiti,ジグソー・アイランド　～ジャパン・グラフィティー～,SLPS-00473
Jigsaw Island - Japan Graffiti (Japan) (Major Wave),Jigsaw Island - Japan Graffiti (Major Wave),ジグソー・アイランド　～ジャパン・グラフィティー～,SLPM-86918
"Jigsaw Madness (Europe) (En,Fr,De,Es,It)",Jigsaw Madness,,SLES-04089
Jigsaw Madness (USA),Jigsaw Madness,,SLUS-01509
Jigsaw World (Japan),Jigsaw World,ジグソーワールド,SLPS-00028
Jigsaw World (Japan) (Honkakuha de 1300),Jigsaw World (Honkakuha de 1300),ジグソーワールド,SLPS-02251
Jikki Pachi-Slot Tettei Kouryaku - Speed-CR Kinkakuji 3 (Japan),Jikki Pachi-Slot Tettei Kouryaku - Speed-CR Kinkakuji 3,実機パチスロ徹底攻略　　～ＳＰＥＥＤ・ＣＲ金閣寺３～,SLPS-01538
Jikki Pachi-Slot Tettei Kouryaku - Yamasa Collection (Japan),Jikki Pachi-Slot Tettei Kouryaku - Yamasa Collection,実機パチスロ徹底攻略　山佐コレクション,SLPS-01339
Jikkyou American Baseball (Japan),Jikkyou American Baseball,実況アメリカンベースボール,SLPM-86046
Jikkyou American Baseball 2 (Japan),Jikkyou American Baseball 2,実況アメリカンベースボール２,SLPM-86119
Jikkyou Golf Master 2000 (Japan),Jikkyou Golf Master 2000,実況ゴルフマスター２０００,SLPM-86464
Jikkyou Golf Master 2000 (Japan) (Rev 1),Jikkyou Golf Master 2000,実況ゴルフマスター２０００,SLPM-86736
Jikkyou J.League 1999 - Perfect Striker (Japan),Jikkyou J.League 1999 - Perfect Striker,実況Ｊ．Ｌｅａｇｕｅ　１９９９　パーフェクトストライカー,SLPM-86317
Jikkyou Kyousouba Ikusei Simulation Game - Breeding Stud '99 (Japan),Jikkyou Kyousouba Ikusei Simulation Game - Breeding Stud '99,実況競走馬育成シミュレーションゲーム　ブリーディングスタッド＇９９,SLPM-86316
Jikkyou Oshaberi Parodius - Forever with Me (Japan),Jikkyou Oshaberi Parodius - Forever with Me,実況おしゃべりパロディウス　～フォーエバー・ウィズ・ミー～,SLPM-86008
Jikkyou Powerful Pro Yakyuu - Premium-ban (Japan),Jikkyou Powerful Pro Yakyuu - Premium-ban,実況パワフルプロ野球　プレミアム版,SLPM-87216
Jikkyou Powerful Pro Yakyuu 2000 - Kaimakuban (Japan),Jikkyou Powerful Pro Yakyuu 2000 - Kaimakuban,実況パワフルプロ野球２０００　開幕版,SLPM-86578
Jikkyou Powerful Pro Yakyuu 2000 - Ketteiban (Japan),Jikkyou Powerful Pro Yakyuu 2000 - Ketteiban,実況パワフルプロ野球２０００　決定版,SLPM-86694
Jikkyou Powerful Pro Yakyuu 2001 - Ketteiban (Japan),Jikkyou Powerful Pro Yakyuu 2001 - Ketteiban,実況パワフルプロ野球２００１　決定版,SLPM-86990
Jikkyou Powerful Pro Yakyuu 2001 (Japan),Jikkyou Powerful Pro Yakyuu 2001,実況パワフルプロ野球２００１,SLPM-86807
Jikkyou Powerful Pro Yakyuu 2002 - Haru (Japan),Jikkyou Powerful Pro Yakyuu 2002 - Haru,実況パワフルプロ野球２００２　春,SLPM-87033
Jikkyou Powerful Pro Yakyuu '95 - Kaimakuban (Japan),Jikkyou Powerful Pro Yakyuu '95 - Kaimakuban,実況パワフルプロ野球＇９５　開幕版,SLPS-00067
Jikkyou Powerful Pro Yakyuu '95 (Japan),Jikkyou Powerful Pro Yakyuu '95,実況パワフルプロ野球＇９５,SLPS-00016
Jikkyou Powerful Pro Yakyuu '95 (Japan) (Rev 1),Jikkyou Powerful Pro Yakyuu '95,実況パワフルプロ野球＇９５,SLPS-00016
Jikkyou Powerful Pro Yakyuu '97 - Kaimakuban (Japan),Jikkyou Powerful Pro Yakyuu '97 - Kaimakuban,実況パワフルプロ野球‘９７　開幕版,SLPM-86024
Jikkyou Powerful Pro Yakyuu '97 - Kaimakuban (Japan) (Rev 1),Jikkyou Powerful Pro Yakyuu '97 - Kaimakuban,実況パワフルプロ野球‘９７　開幕版,SLPM-86024
Jikkyou Powerful Pro Yakyuu '98 - Kaimakuban (Japan),Jikkyou Powerful Pro Yakyuu '98 - Kaimakuban,実況パワフルプロ野球＇９８開幕版,SLPM-86097
Jikkyou Powerful Pro Yakyuu '98 - Kaimakuban (Japan) (Rev 1),Jikkyou Powerful Pro Yakyuu '98 - Kaimakuban,実況パワフルプロ野球＇９８開幕版,SLPM-86097
Jikkyou Powerful Pro Yakyuu '98 - Ketteiban (Japan),Jikkyou Powerful Pro Yakyuu '98 - Ketteiban,実況パワフルプロ野球‘９８　決定版,SLPM-86149
Jikkyou Powerful Pro Yakyuu '99 - Kaimakuban (Japan),Jikkyou Powerful Pro Yakyuu '99 - Kaimakuban,実況パワフルプロ野球‘９９　開幕版,SLPM-86253
Jikkyou Powerful Pro Yakyuu '99 - Ketteiban (Japan),Jikkyou Powerful Pro Yakyuu '99 - Ketteiban,実況パワフルプロ野球＇９９　決定版,SLPM-86433
Jikuu Tantei DD - Maboroshi no Lorelei (Japan) (Demo),Jikuu Tantei DD - Maboroshi no Lorelei (Demo),時空探偵ＤＤ　～幻のローレライ～,SLPM-80039
Jikuu Tantei DD - Maboroshi no Lorelei (Japan) (Disc 1),Jikuu Tantei DD - Maboroshi no Lorelei (Disc 1),時空探偵ＤＤ　～幻のローレライ～ (DISC 1),SLPS-00397
Jikuu Tantei DD - Maboroshi no Lorelei (Japan) (Disc 1) (Rev 1),Jikuu Tantei DD - Maboroshi no Lorelei (Disc 1),時空探偵ＤＤ　～幻のローレライ～ (DISC 1),SLPS-00397
Jikuu Tantei DD - Maboroshi no Lorelei (Japan) (Disc 2),Jikuu Tantei DD - Maboroshi no Lorelei (Disc 2),時空探偵ＤＤ　～幻のローレライ～ (DISC 2),SLPS-00398
Jikuu Tantei DD - Maboroshi no Lorelei (Japan) (Disc 2) (Rev 1),Jikuu Tantei DD - Maboroshi no Lorelei (Disc 2),時空探偵ＤＤ　～幻のローレライ～ (DISC 2),SLPS-00398
Jikuu Tantei DD 2 - Hangyaku no Apsalar (Japan) (Disc 1),Jikuu Tantei DD 2 - Hangyaku no Apusararu (Disc 1),,SLPS-01533
Jikuu Tantei DD 2 - Hangyaku no Apsalar (Japan) (Disc 2),Jikuu Tantei DD 2 - Hangyaku no Apusararu (Disc 2),,SLPS-01534
Jim Henson's Bear in the Big Blue House (Europe),Jim Henson's Bear in the Big Blue House,,SLES-03598
Jim Henson's Bear in the Big Blue House (USA),Jim Henson's Bear in the Big Blue House,,SLUS-01524
Jim Henson's The Hoobs (Europe),Jim Henson's The Hoobs,,SCES-03755
Jim Henson's The Hoobs (France),Jim Henson's The Hoobs,,SCES-03756
Jim Henson's The Hoobs (Germany),Jim Henson's The Hoobs,,SCES-03757
Jim Henson's The Hoobs (Spain),Jim Henson's The Hoobs,,SCES-03758
Jimmy Johnson's VR Football '98 (USA),Jimmy Johnson's VR Football '98,,SLUS-00500
"Jimmy White's 2 - Cueball (Europe) (En,Fr,De,Es,It)",Jimmy White's 2 - Cueball,,SLES-01334
Jimmy White's 2 - Cueball (USA),Jimmy White's 2 - Cueball,,SLUS-01313
Jingle Cats - Love-Para Daisakusen no Maki (Japan) (Demo),Jingle Cats - Love-Para Daisakusen no Maki (Demo),ジングルキャッツ　ラブパラ大作戦の巻,PAPX-90049
"Jinx (Europe) (En,Fr,De,Es,It)",Jinx,,SCES-03908
Jishaku de Tonjau! Phix no Daibouken (Japan),Jishaku de Tonjau! Phix no Daibouken,磁石で飛んじゃう！？　ピックスの大冒険,SLPS-02648
Jissen Pachi-Slot Hisshouhou! 5 (Japan),Jissen Pachi-Slot Hisshouhou! 5,実戦パチスロ必勝法！５,SLPS-00794
Jissen Pachi-Slot Hisshouhou! Disc Up (Japan),Jissen Pachi-Slot Hisshouhou! Disc Up,実戦　パチスロ必勝法！　ＤＩＳＣ　ＵＰ,SLPS-03171
Jissen Pachi-Slot Hisshouhou! Sammy Revolution (Japan),Jissen Pachi-Slot Hisshouhou! Sammy Revolution,実戦パチスロ必勝法！　サミーレヴォリューション,SLPS-01437
Jissen Pachi-Slot Hisshouhou! Sammy Revolution 2 (Japan),Jissen Pachi-Slot Hisshouhou! Sammy Revolution 2,実戦パチスロ必勝法！　サミーレヴォリューション２,SLPS-01936
Jissen Pachi-Slot Hisshouhou! Single - Epsilon R (Japan),Jissen Pachi-Slot Hisshouhou! Single - Epsilon R,実戦　パチスロ必勝法！シングル　～イプシロンＲ～,SLPM-86333
Jissen Pachi-Slot Hisshouhou! Single - Kamen Rider & Gallop (Japan) (Disc 1) (Kamen Rider),Jissen Pachi-Slot Hisshouhou! Single - Kamen Rider & Gallop (Disc 1) (Kamen Rider),実戦パチスロ必勝法！シングル　～仮面ライダー＆ギャロップ～,SLPM-86342
Jissen Pachi-Slot Hisshouhou! Single - Kamen Rider & Gallop (Japan) (Disc 2) (Gallop),Jissen Pachi-Slot Hisshouhou! Single - Kamen Rider & Gallop (Disc 2) (Gallop),実戦パチスロ必勝法！シングル　～仮面ライダー＆ギャロップ～,SLPM-86343
Jissen Pachi-Slot Hisshouhou! Single - Kamen Rider V3 (Japan),Jissen Pachi-Slot Hisshouhou! Single - Kamen Rider V3,実戦　パチスロ必勝法！　ＳＩＮＧＬＥ　～仮面ライダー　Ｖ３～,SLPM-86335
Jissen Pachi-Slot Hisshouhou! Single - Kung-Fu Lady (Japan),Jissen Pachi-Slot Hisshouhou! Single - Kung-Fu Lady,実戦パチスロ必勝法！シングル～カンフーレディ～,SLPM-86434
Jissen Pachi-Slot Hisshouhou! Single - Sea Master X (Japan),Jissen Pachi-Slot Hisshouhou! Single - Sea Master X,実戦パチスロ必勝法！シングル　～シーマスターＸ～,SLPM-86349
Jissen Pachi-Slot Hisshouhou! Single - Super Star Dust 2 (Japan),Jissen Pachi-Slot Hisshouhou! Single - Super Star Dust 2,実戦パチスロ必勝法！シングル　～スーパースターダスト２～,SLPM-86420
Jissen Pachi-Slot Hisshouhou! Single - The Kongdom (Japan),Jissen Pachi-Slot Hisshouhou! Single - The Kongdom,実戦パチスロ必勝法！シングル　～コングダム～,SLPM-86444
Jitsumei Jikkyou Keiba - Dream Classic (Japan),Jitsumei Jikkyou Keiba - Dream Classic,実名実況競馬　～ドリームクラシック～,SLPS-02727
Jockey Zero (Japan),Jockey Zero,ジョッキー・ゼロ,SLPS-00429
Johnny Bazooka (Japan),Johnny Bazooka,ジョニー・バズーカ,SLPS-00339
Johnny Bazookatone (Europe),Johnny Bazookatone,,SLES-00112
Johnny Bazookatone (USA),Johnny Bazookatone,,SLUS-00194
Jojo no Kimyou na Bouken (Japan),,,SLPS-02236
Jojo no Kimyou na Bouken (Japan),Jojo no Kimyou na Bouken,ジョジョの奇妙な冒険,SLPM-86721
Jojo no Kimyou na Bouken (Japan) (Demo),Jojo no Kimyou na Bouken (Demo),ジョジョの奇妙な冒険,SLPM-80493
JoJo's Bizarre Adventure (Europe),JoJo's Bizarre Adventure,,SLES-02599
JoJo's Bizarre Adventure (Europe) (Beta) (2000-01-21),JoJo's Bizarre Adventure,,SLES-02599
JoJo's Bizarre Adventure (USA),JoJo's Bizarre Adventure,,SLUS-01060
"Jonah Lomu Rugby (Europe) (En,De,Es,It)",Jonah Lomu Rugby,,SLES-00377
Jonah Lomu Rugby (France),Jonah Lomu Rugby,,SLES-00611
Joshikousei no Houkago... Pukunpa (Japan),Joshikousei no Houkago... Pukunpa,女子高生の放課後…　ぷくんパ,SLPS-00409
Joue avec les Teletubbies (France),Joue avec les Teletubbies,,SLES-02772
Jouki Kikansha Unten Simulation - SL de Ikou! (Japan),Jouki Kikansha Unten Simulation - SL de Ikou!,蒸気機関車運転・シミュレーション　～ＳＬで行こう！～,SLPS-01739
Jouki Kikansha Unten Simulation - SL de Ikou! II (Japan),Jouki Kikansha Unten Simulation - SL de Ikou! II,蒸気機関車運転・シミュレーション　～ＳＬで行こう！Ⅱ～,SLPS-02478
Jounetsu Nekketsu Athletes - Nakimushi Coach no Diary (Japan),Jounetsu Nekketsu Athletes - Nakimushi Coach no Diary,情熱★熱血アスリーツ　～泣き虫コーチの日記～,SLPS-00936
"Joypad Demo 01 (France) (En,Fr)",Joypad Demo 01,,SCED-01138
J's Racin' (Japan),J's Racin',,SLPS-01007
Judge Dredd (Europe),Judge Dredd,,SLES-00755
Judge Dredd (USA),Judge Dredd,,SLUS-00630
Juega con los Teletubbies (Spain),Juega con los Teletubbies,,SLES-03171
Juggernaut - Senritsu no Tobira (Japan) (Disc 1),Juggernaut - Senritsu no Tobira (Disc 1),ジャガーノート　－戦慄の扉－ (DISC 1),SLPS-01671
Juggernaut - Senritsu no Tobira (Japan) (Disc 1),,,SLPS-02916
Juggernaut - Senritsu no Tobira (Japan) (Disc 2),Juggernaut - Senritsu no Tobira (Disc 2),ジャガーノート　－戦慄の扉－ (DISC 2),SLPS-01672
Juggernaut - Senritsu no Tobira (Japan) (Disc 2),,,SLPS-02917
Juggernaut - Senritsu no Tobira (Japan) (Disc 3),Juggernaut - Senritsu no Tobira (Disc 3),ジャガーノート　－戦慄の扉－ (DISC 3),SLPS-01673
Juggernaut - Senritsu no Tobira (Japan) (Disc 3),,,SLPS-02918
Juggernaut (USA) (Disc 1),Juggernaut (Disc 1),,SLUS-00894
Juggernaut (USA) (Disc 2),Juggernaut (Disc 2),,SLUS-00988
Juggernaut (USA) (Disc 3),Juggernaut (Disc 3),,SLUS-00989
Jumping Flash! (Europe),Jumping Flash!,,SCES-00003
Jumping Flash! (Japan) (Demo),Jumping Flash! (Demo),ジャンピングフラッシュ！,SCPM-85001
Jumping Flash! (Japan) (Europe-ban),Jumping Flash! (Europe-ban),,SCPS-10022
Jumping Flash! (USA),Jumping Flash!,,SCUS-94103
Jumping Flash! 2 - Aloha Danshaku Ooyowari no Maki (Japan),Jumping Flash! 2 - Aloha Danshaku Ooyowari no Maki,ジャンピングフラッシュ！２　アロハ男爵大弱りの巻,SCPS-10021
Jumping Flash! 2 (Europe),Jumping Flash! 2,,SCES-00111
Jumping Flash! 2 (USA),Jumping Flash! 2,,SCUS-94108
Jumping Flash! Aloha Danshaku Funky Daisakusen no Maki (Japan),Jumping Flash! Aloha Danshaku Funky Daisakusen no Maki,ジャンピングフラッシュ！　アロハ男爵ファンキー大作戦の巻,SCPS-10007
JumpStart Wildlife Safari - Field Trip (USA),JumpStart Wildlife Safari - Field Trip,,SLUS-01383
Junclassic C.C. & Rope Club (Japan),Junclassic C.C. & Rope Club,ジュンクラシックＣ．Ｃ．＆ロペ倶楽部,SLPM-86080
Jungla de Cristal Trilogia 2 - Viva Las Vegas (Spain),Jungla de Cristal Trilogia 2 - Viva Las Vegas,,SLES-02750
Jungle Park (Japan),Jungle Park,ジャングルパーク,SLPS-01086
Junior Sports Football (Europe),Junior Sports Football,,SLES-03579
Junior Sports Football (France),Junior Sports Football,,SLES-03580
