redump_name,serial_1,serial_2,serial_3,serial_4,serial_5
FreeLoader for Nintendo Wii (USA) (Unl) (Rev 1),DS000101,,,,
"Fritz Chess (Europe) (En,Fr,De,Es,It)",RVL-REZP-EUR,,,,
"Fritz Chess (USA) (En,Fr,Es)",RVL-REZE-USA-B0,,,,
"Fun Park Party (Europe) (En,Fr,De,Es,It)",RVL-R6FP-EUR,,,,
"Funfair Party (Europe) (En,Fr,De,Es,It,Nl)",RVL-RQKP-EUR,,,,
"Funfair Party (Europe) (En,Fr,De,Es,It,Nl) (Rev 1)",RVL-RQKP-EUR-B0,,,,
Furu Furu Park (Japan),RVL-RFRJ-JPN,,,,
Furu Furu Park (USA),RVL-RFRE-USA,,,,
Fushigi no Dungeon - Fuurai no Shiren 3 - Karakuri Yashiki no Nemuri-hime (Japan),RVL-RFSJ-JPN,,,,
"G.I. Joe - The Rise of Cobra (Europe) (En,Fr,De,Es,It)",RVL-RIJP-EUR-B0,,,,
"G.I. Joe - The Rise of Cobra (USA) (En,Fr)",RVL-RIJE-USA-B0,,,,
G1 Jockey Wii (UK),RVL-RGIP-UKV,,,,
G1 Jockey Wii 2008 (UK),RVL-R8GP-UKV,,,,
Galileo Family Quiz (Germany),RVL-SG6D-NOE-B0,,,,
Galileo Mystery - Die Krone des Midas (Germany),RVL-SGJD-NOE-B0,,,,
Gallop & Ride! (USA),RVL-RL2E-USA-B0,,,,
"Game Party (Europe) (En,Fr,De,Es,It)",RVL-RGXP-EUR,,,,
Game Party (USA),RVL-RGXE-USA,,,,
Game Party (USA) (Rev 1),RVL-RGXE-USA, RVL-RGXE-USA-B0, RVL-RGXE-USA-B1,,
"Game Party 2 (USA) (En,Fr,Es)",RVL-RV2E-USA-B1,,,,
"Game Party 3 (Europe) (En,Fr,De,Es,It)",RVL-R3EP-EUR-B0,,,,
"Game Party 3 (USA) (En,Fr,Es)",RVL-R3EE-USA-B0,,,,
"Games Island (Europe) (En,Fr,De,Es,It)",RVL-SPIP-EUR-B0,,,,
"Garfield Show, The - Threat of the Space Lasagna (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",RVL-SG7P-EUR-B0,,,,
"Garfield Show, The - Threat of the Space Lasagna (USA)",RVL-SG7E-USA-B0,,,,
Gegege no Kitarou - Youkai Daiundoukai (Japan) (Rev 1),RVL-RGGJ-JPN,,,,
Gem Smashers (USA),RVL-SMKE-USA-B0,,,,
"Generator Rex - Agent of Providence (Europe) (En,Fr,De,Es,It)",RVL-SRXP-EUR-B0,,,,
"Generator Rex - Agent of Providence (USA) (En,Fr)",RVL-SRXE-USA-B0,,,,
"Geometry Wars - Galaxies (Europe) (En,Fr,De,Es,It)",RVL-RGLP-EUR,,,,
Geometry Wars - Galaxies (USA),RVL-RGLE-USA,,,,
"Geon Cube (USA) (En,Fr,Es)",RVL-RXGE-USA-B0,,,,
"George of the Jungle (Europe) (En,Fr,De,Es,It)",RVL-RGJP-EUR,,,,
George of the Jungle and the Search for the Secret (USA),RVL-RGJE-USA,,,,
Germany's Next Topmodel (Germany),RVL-RYLD-NOE-B0,,,,
Germany's Next Topmodel 2010 (Germany),RVL-SG3D-NOE-B0,,,,
Germany's Next Topmodel 2011 (Germany),RVL-SGQD-NOE-B0,,,,
"Gesundheitscoach, Der (Germany)",RVL-SD3D-NOE-B0,,,,
"Get Fit with Mel B (Europe) (En,Fr,De,Es,It,Nl)",RVL-SNGP-EUR-B0,,,,
"Get Fit with Mel B (USA) (En,Fr,Es)",RVL-SNGE-USA-B0,,,,
"Get Up and Dance (Europe) (En,Fr,De,Es,It)",RVL-SLCP-EUR-B0,,,,
"Get Up and Dance (USA) (En,Fr,Es)",RVL-SLCE-USA-B0,,,,
"Ghost Squad (Europe) (En,Fr,De,Es,It)",RVL-RGSP-EUR,,,,
Ghost Squad (Japan),RVL-RGSJ-JPN,,,,
Ghost Squad (USA),RVL-RGSE-USA, RVL-RGSE-USA-B0,,,
"Ghostbusters - The Video Game (Europe) (En,Fr,De,Es,It,Nl)",RVL-RGQP-EUR-B0,,,,
"Ghostbusters - The Video Game (USA) (En,Fr,Es) (Rev 1)",RVL-RGQE-USA-B0,,,,
GI Jockey Wii (Japan),RVL-RGIJ-JPN,,,,
GI Jockey Wii 2008 (Japan),RVL-R8GJ-JPN,,,,
Ginsei Table Games Wii (Japan),RVL-RHJJ-JPN,,,,
Gintama - Yorozuya Chuubu - Tsukkomable Douga (Japan),RVL-RGNJ-JPN,,,,
"Girls Life - Sleepover Party (Europe, Australia) (En,Fr,De,Es,It,Nl)",RVL-R9LP-EUR-B0,,,,
"Glacier 2 (USA) (En,Fr,Es)",RVL-SGCE-USA-B0,,,,
"Glacier 3 - The Meltdown (USA) (En,Fr,Es)",RVL-S3GE-USA-B0,,,,
"Glacier 3 (Europe) (En,Fr,Es)",RVL-S3GP-EUR-B0,,,,
Go Play - Circus Star (USA),RVL-R3JE-USA,,,,
Go Play - City Sports (USA),RVL-R68E-USA-B0,,,,
"Go Play - Lumberjacks (Europe) (En,Fr,De) (Rev 1)",RVL-RJXX-EUR-B0,,,,
Go Play - Lumberjacks (USA),RVL-RJXE-USA,,,,
"Go Vacation (Europe) (En,Fr,De,Es,It)",RVL-SGVP-EUR-B0,,,,
Go Vacation (Japan),RVL-SGVJ-JPN-B0,,,,
"Go Vacation (USA) (En,Fr,Es)",RVL-SGVE-USA-B0,,,,
"Go West! A Lucky Luke Adventure (Europe) (En,Fr,De,Es,It,Nl)",RVL-RLLP-EUR,,,,
Go! Go! Minon (Japan),RVL-RDMJ-JPN,,,,
"Godfather, The - Blackhand Edition (Europe)",RVL-RGFP-EXP, RVL-RGFP-UKV,,,
"Godfather, The - Blackhand Edition (USA)",RVL-RGFE-USA,,,,
"Godfather, The - Blackhand Edition (USA) (Beta) (2007-01-24)",,,,,
"Godzilla - Unleashed (Europe) (En,Fr,De,Es,It)",RVL-RGZP-EUR,,,,
Godzilla - Unleashed (USA) (Beta) (2007-09-19),,,,,
"Godzilla - Unleashed (USA) (En,Fr,Es)",RVL-RGZE-USA,,,,
Golden Balls (UK),RVL-R6GP-UKV,,,,
"Golden Compass, The (Europe) (En,Fr,De,Es,It)",RVL-R5AP-EUR,,,,
"Golden Compass, The (Scandinavia) (En,Nl,Sv,No,Da)",RVL-R5AX-SCN,,,,
"Golden Compass, The (USA)",RVL-R5AE-USA,,,,
"GoldenEye 007 (Europe) (En,Fr,De,Es,It)",RVL-SJBP-EUR-B0,,,,
GoldenEye 007 (Japan),RVL-SJBJ-JPN-B0,,,,
"GoldenEye 007 (USA) (En,Fr)",RVL-SJBE-USA-B0,,,,
"Gold's Gym - Cardio Workout (Australia) (En,Fr,Es)",RVL-REKU-AUS-B0,,,,
Gold's Gym - Cardio Workout (USA),RVL-REKE-USA-B0,,,,
"Gold's Gym - Dance Workout (USA) (En,Fr,Es)",RVL-SCWE-USA-B0,,,,
Goosebumps HorrorLand (Europe),RVL-RUGP-UKV-B0,,,,
Goosebumps HorrorLand (USA),RVL-RUGE-USA-B0,,,,
"Gormiti - The Lords of Nature! (Europe) (En,Fr,De,Es,It)",RVL-SGLP-EUR-B0,,,,
"Gormiti - The Lords of Nature! (USA) (En,Fr,Es)",RVL-SGLE-USA-B0,,,,
"Gottlieb Pinball Classics (Europe) (En,Fr,De,Es,It)",RVL-RQSP-EUR,,,,
"GP Classic Racing (Europe) (En,Fr,De,Es,It)",RVL-SGPP-EUR-B0,,,,
"Grand Slam Tennis (Europe) (En,Fr,De,Es,It)",RVL-R5TP-EUR, RVL-R5TP-EUR-B1, RVL-R5TP-FRA,,
Grand Slam Tennis (Japan),RVL-R5TJ-JPN,,,,
"Grand Slam Tennis (USA) (En,Fr)",RVL-R5TE-USA,,,,
"Grease - The Official Video Game (Europe) (En,Fr,De,Es,It)",RVL-SGRP-EUR-B0,,,,
"Grease - The Official Video Game (USA) (En,Fr,Es) (Rev 1)",RVL-SGRE-USA-B0,,,,
"Great Party Games (Europe) (En,Fr,De,Es,It)",RVL-SRRP-EUR-B0,,,,
"Green Day - Rock Band (Europe) (En,Fr,De,Es,It)",RVL-R36P-EUR-B0,,,,
"Green Day - Rock Band (USA) (En,Fr,Es)",RVL-R36E-USA-B0,,,,
"Green Lantern - Rise of the Manhunters (Europe) (En,Fr,De,Es,It,Nl)",RVL-R3LP-EUR-B0,,,,
"Green Lantern - Rise of the Manhunters (USA) (En,Fr,Es,Pt)",RVL-R3LE-USA-B0,,,,
Greg Hastings Paintball 2 (Europe),RVL-SGBP-UKV-B0,,,,
Greg Hastings Paintball 2 (USA),RVL-SGBE-USA-B0,,,,
"Gremlins - Gizmo (USA) (En,Fr,Es)",RVL-SG9E-USA-B0,,,,
"Grey's Anatomy - The Video Game (Europe) (En,Fr,De,Es,It)",RVL-RXLP-EUR,,,,
"Grey's Anatomy - The Video Game (USA) (En,Fr,Es)",RVL-RXLE-USA,,,,
"Grim Adventures of Billy & Mandy, The (Europe)",RVL-RGMP-UKV,,,,
"Grim Adventures of Billy & Mandy, The (USA)",RVL-RGME-USA,,,,
"Groovin' Blocks (USA) (En,Fr,Es)",RVL-R9KE-USA-B0,,,,
GT Pro Series (Europe),RVL-RGTP-UKV,,,,
GT Pro Series (Japan),RVL-RGTJ-JPN,,,,
GT Pro Series (USA),RVL-RGTE-USA,,,,
GTI Club - World City Race (Japan),RVL-SGIJ-JPN-B0,,,,
"GTI Club Supermini Festa! (Europe) (En,Fr,De,Es,It,Nl)",RVL-SGIP-EUR-B0,,,,
"GTI Club Supermini Festa! (USA) (En,Fr)",RVL-SGIE-USA-B0,,,,
Guilty Gear XX Accent Core (Japan),RVL-RG2J-JPN,,,,
Guilty Gear XX Accent Core (UK),RVL-RG2P-UKV,,,,
Guilty Gear XX Accent Core (USA),RVL-RG2E-USA,,,,
Guilty Gear XX Accent Core (USA) (Beta) (2007-07-06),,,,,
Guilty Gear XX Accent Core Plus (Europe),RVL-R3NP-UKV-B0,,,,
Guilty Gear XX Accent Core Plus (USA),RVL-R3NE-USA,,,,
"Guinness World Records - The Videogame (Europe) (En,Fr,De,Es,It)",RVL-RG5P-EUR,,,,
"Guinness World Records - The Videogame (USA) (En,Fr,Es)",RVL-RG5E-USA,,,,
"Guitar Hero - Aerosmith (Europe) (En,Fr,De,Es,It)",RVL-RGVP-EUR,,,,
Guitar Hero - Aerosmith (Japan),RVL-RGVJ-JPN,,,,
"Guitar Hero - Aerosmith (USA) (En,Fr)",RVL-RGVE-USA,,,,
"Guitar Hero - Greatest Hits (Europe) (En,Fr,De,Es,It)",RVL-SXCP-EUR,,,,
"Guitar Hero - Metallica (Europe) (En,Fr,De,Es,It)",RVL-SXBP-EUR,,,,
"Guitar Hero - Metallica (USA) (En,Fr)",RVL-SXBE-USA,,,,
"Guitar Hero - Smash Hits (USA) (En,Fr)",RVL-SXCE-USA,,,,
"Guitar Hero - Van Halen (Europe) (En,Fr,De,Es,It)",RVL-SXDP-EUR-B0,,,,
"Guitar Hero - Van Halen (USA) (En,Fr)",RVL-SXDE-USA-B0, RVL-SXDE-USA-B1,,,
"Guitar Hero - Warriors of Rock (Europe) (En,Fr,De,Es,It)",RVL-SXIP-EUR-B0,,,,
"Guitar Hero - Warriors of Rock (USA) (En,Fr)",RVL-SXIE-USA-B0,,,,
"Guitar Hero 5 (Europe) (En,Fr,De,Es,It)",RVL-SXEP-EUR-B0,,,,
"Guitar Hero 5 (USA) (En,Fr)",RVL-SXEE-USA-B0,,,,
"Guitar Hero III - Legends of Rock (Europe) (En,Fr,De,Es,It)",RVL-RGHP-EUR, RVL-RGHP-EUR-01,,,
"Guitar Hero III - Legends of Rock (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-RGHP-EUR-2,,,,
Guitar Hero III - Legends of Rock (Japan),RVL-RGHJ-JPN-1,,,,
Guitar Hero III - Legends of Rock (Korea),RVL-RGHK-KOR,,,,
Guitar Hero III - Legends of Rock (USA),RVL-RGHE-USA, RVL-RGHE-USA-01,,,
Guitar Hero III - Legends of Rock (USA) (Rev 1),RVL-RGHE-USA-2,,,,
"Guitar Hero World Tour (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-SXAP-EUR,,,,
"Guitar Hero World Tour (USA) (En,Fr)",RVL-SXAE-USA,,,,
"Gummy Bears - Magical Medallion (USA) (En,Fr,Es)",RVL-SA7E-USA-B0,,,,
"Gummy Bears - MiniGolf (Europe, Australia) (En,Fr,De,Es,It,Nl)",RVL-SGYP-EUR-B0,,,,
"Gummy Bears - MiniGolf (USA) (En,Fr,Es)",RVL-SGYE-USA-B0,,,,
"Gunblade NY & L.A. Machineguns Arcade Hits Pack (Europe, Australia) (En,Fr,De,Es,It)",RVL-SQDP-EUR-B0,,,,
"Gunblade NY & L.A. Machineguns Arcade Hits Pack (USA) (En,Fr,Es)",RVL-SQDE-USA-B0,,,,
"Gunslingers (USA) (En,Fr,Es) (Rev 1)",RVL-SW7E-USA-B0,,,,
Hagane no Renkinjutsushi - Fullmetal Alchemist - Akatsuki no Ouji (Japan),RVL-R6JJ-JPN,,,,
Hagane no Renkinjutsushi - Fullmetal Alchemist - Tasogare no Shoujo (Japan),RVL-SFAJ-JPN-B0,,,,
Hajime no Ippo Revolution (Japan),RVL-RHIJ-JPN,,,,
Hajimete no Wii (Asia),RVL-RHAW-TWN,,,,
Hajimete no Wii (Japan),RVL-RHAJ-JPN,,,,
Hajimete no Wii (Japan) (Rev 1),RVL-RHAJ-JPN-2,,,,
"Hamster Heroes (Europe) (En,Fr,De,Es,It,Nl)",RVL-RH4X-EUR,,,,
Haneru no Tobira Wii - Giri Girissu (Japan),RVL-RHYJ-JPN,,,,
"Hannah Montana - The Movie (Europe) (De,Es)",RVL-R8HX-EUU,,,,
"Hannah Montana - The Movie (Europe) (En,It)",RVL-R8HZ-EUR,,,,
"Hannah Montana - The Movie (Europe) (Fr,Nl)",RVL-R8HY-FAH,,,,
Hannah Montana - The Movie (UK),RVL-R8HP-UKV, RVL-R8HP-UKV-B0,,,
Hannah Montana - The Movie (USA),RVL-R8HE-USA,,,,
Happy Dance Collection (Japan),RVL-ROHJ-JPN,,,,
"Happy Feet (Europe) (En,Fr,De,Es,It)",RVL-RHFP-EUR,,,,
"Happy Feet (USA) (En,Fr)",RVL-RHFE-USA,,,,
"Happy Feet Two (Europe) (En,Fr,De,Es,It,Nl)",RVL-SHXP-EUR-B0,,,,
"Happy Feet Two (USA) (En,Fr,Es)",RVL-SHXE-USA-B0,,,,
"Happy Neuron Academy (Europe) (En,Fr,De)",RVL-SNUP-EUR-B0,,,,
"Hardy Boys, The - The Hidden Theft (Europe) (En,Fr,De,Es)",RVL-RYNP-EUR-B0,,,,
"Hardy Boys, The - The Hidden Theft (USA) (En,Fr,Es)",RVL-RYNE-USA-B0,,,,
Harley Davidson - Road Trip (USA),RVL-SHZE-USA-B0,,,,
Harley Pasternak's Hollywood Workout (USA),RVL-SAQE-USA-B0,,,,
"Harry Potter and the Deathly Hallows - Part 1 (Europe) (En,Fr,De,Es,It)",RVL-SHHP-EUR-B0,,,,
"Harry Potter and the Deathly Hallows - Part 1 (USA) (En,Fr,Es)",RVL-SHHE-USA-B0,,,,
"Harry Potter and the Deathly Hallows - Part 2 (Europe) (En,Fr,De,Es,It)",RVL-SH5P-EUR-B0,,,,
"Harry Potter and the Deathly Hallows - Part 2 (USA) (En,Fr,Es)",RVL-SH5E-USA-B0,,,,
"Harry Potter and the Half-Blood Prince (Europe, Australia) (En,Fr,De,Es,It,Nl,Sv)",RVL-RH6P-EUR,,,,
"Harry Potter and the Half-Blood Prince (USA) (En,Fr,Es)",RVL-RH6E-USA-B0,,,,
"Harry Potter and the Order of the Phoenix (Europe) (Fr,De,Es,It,Nl)",RVL-R5PX-EUR,,,,
"Harry Potter and the Order of the Phoenix (Europe) (Fr,De,Es,It,Nl) (Rev 1)",RVL-R5PX-EUR-B0,,,,
Harry Potter and the Order of the Phoenix (UK),RVL-R5PP-UKV,,,,
Harry Potter and the Order of the Phoenix (USA),RVL-R5PE-USA,,,,
Harry Potter and the Order of the Phoenix (USA) (Beta) (2007-05-19),,,,,
Harry Potter to Fushichou no Kishidan (Japan),RVL-R5PJ-JPN,,,,
Harry Potterwa Honhyeor-wangja (Korea),RVL-RH6K-KOR,,,,
Harukanaru Toki no Naka de 4 (Japan),RVL-RH9J-JPN,,,,
"Harvest Moon - Animal Parade (Europe) (En,Fr,De,Es,It)",RVL-RBIP-EUR-B0,,,,
Harvest Moon - Animal Parade (USA),RVL-RBIE-USA-B0,,,,
"Harvest Moon - Magical Melody (Europe) (En,Fr,De,Es,It)",RVL-RHMP-EUR,,,,
Harvest Moon - Magical Melody (USA),RVL-RHME-USA-B0,,,,
"Harvest Moon - Tree of Tranquility (Europe) (En,Fr,De,Es,It)",RVL-R84P-EUR-B0,,,,
Harvest Moon - Tree of Tranquility (USA),RVL-R84E-USA,,,,
Harvest Moon - Tree of Tranquility (USA) (Rev 1),RVL-R84E-USA-B0,,,,
Harvey Birdman - Attorney at Law (USA),RVL-RGBE-USA,,,,
Harvey Birdman - Attorney at Law (USA) (Beta) (2007-06-10),,,,,
"Hasbro Family Game Night (Europe) (En,Fr,De,Es,Nl)",RVL-RRMX-EUR, RVL-RRMX-EUR-B0,,,
Hasbro Family Game Night (Scandinavia),RVL-RRMP-UKV,,,,
"Hasbro Family Game Night (USA) (En,Fr,Es)",RVL-RRME-USA,,,,
"Hasbro Family Game Night 2 (USA) (En,Fr,Es)",RVL-R6XE-USA-B0,,,,
Hasbro Family Game Night 3 (USA) (Beta) (2010-07-12),,,,,
"Hasbro Family Game Night 3 (USA) (En,Fr,Es)",RVL-SHBE-USA-B0,,,,
Hasbro Family Game Night Fun Pack (USA),RVL-SAHE-USA-B0,,,,
Hasbro Family Game Night Value Pack (USA),RVL-SGNE-USA-B0,,,,
"Hasbro Family Game Night Vol 2 (Europe) (En,Fr,De,Es,Nl)",RVL-R6XP-EUR-B0,,,,
"Hasbro Family Game Night Vol 3 (Europe) (En,Fr,De,Es,It,Nl)",RVL-SHBP-EUR-B0,,,,
Hasbro Family Party (Italy),RVL-RRMI-ITA,,,,
Hataraku Hito (Japan),RVL-RHKJ-JPN,,,,
"Haunted House (Europe) (En,Fr,De)",RVL-S2HP-EUR-B0,,,,
"Haunted House (USA) (En,Fr)",RVL-S2HE-USA-B0,,,,
"Heathcliff! The Fast and the Furriest (Europe) (En,Fr,De,Es,It)",RVL-SH9P-EUR-B0,,,,
"Heathcliff! The Fast and the Furriest (USA) (En,Fr,Es)",RVL-SH9E-USA-B0,,,,
"Heatseeker (Europe) (En,Fr)",RVL-RHSP-EUR,,,,
"Heatseeker (Europe) (Es,It)",RVL-RHSY-EUT,,,,
"Heatseeker (Europe) (Fr,De)",RVL-RHSX-EUU,,,,
Heatseeker (USA),RVL-RHSE-USA,,,,
Heavenly Guardian (USA),RVL-RKKE-USA,,,,
"Heavy Fire - Afghanistan (Europe) (En,Fr,De,Es,It)",RVL-SH4P-EUR-B0,,,,
Heavy Fire - Afghanistan (USA),RVL-SH4E-USA-B0,,,,
"Hello Kitty Seasons (Europe) (En,Fr,De,Es,It)",RVL-SHKP-EUR-B0,,,,
"Hello Kitty Seasons (USA) (En,Fr,Es)",RVL-SHKE-USA-B0,,,,
"Hell's Kitchen - The Game (Europe) (En,Fr,De,Es,It)",RVL-RH2P-EUR,,,,
"Hell's Kitchen - The Game (USA) (En,Fr,Es)",RVL-RH2E-USA,,,,
"Help Wanted (USA) (En,Fr,Es)",RVL-RHKE-USA,,,,
"Help Wanted (USA) (En,Fr,Es) (Demo)",RVL-DHKE-USA,,,,
"Hidden Mysteries - Titanic (Europe) (En,Fr,It)",RVL-STTX-EUR-B0,,,,
Hidden Mysteries - Titanic (Germany),RVL-STTD-NOE-B0,,,,
Hidden Mysteries - Titanic (UK),RVL-STTP-UKV-B0,,,,
Hidden Mysteries - Titanic (USA),RVL-STTE-USA-B0, RVL-STTE-USA-B1,,,
"Hip Hop Dance Experience, The (Europe) (En,Fr,De,Es,It)",RVL-SUOP-EUR-E0,,,,
"Hip Hop Dance Experience, The (USA) (En,Fr,Es)",RVL-SUOE-USA-E0,,,,
Hirano Aya Premium Movie Disc from Suzumiya Haruhi no Gekidou (Japan),RVL-DHHJ-JPN,,,,
"History Channel, The - Battle for the Pacific (Europe)",RVL-RHCP-UKV,,,,
"History Channel, The - Battle for the Pacific (USA)",RVL-RHCE-USA,,,,
Holiday Games (Germany),RVL-SHGD-NOE-B0,,,,
Hollywood Squares (USA),RVL-SHWE-USA-B0,,,,
"Honda ATV Fever (USA) (En,Fr,Es)",RVL-SH7E-USA-B0,,,,
Hooked! Again - Real Motion Fishing (USA),RVL-RXNE-USA-B0,,,,
Hooked! Real Motion Fishing (USA),RVL-RXPE-USA,,,,
"Horrible Histories - Ruthless Romans (Europe) (En,Fr,De,Es,It)",RVL-RIOP-EUR,,,,
"Horrid Henry - Missions of Mischief (Europe) (En,Fr,De,Es,It)",RVL-SHMP-EUR-B0,,,,
"Horse & Pony - My Riding Stables (Europe) (En,Fr,De,Es,It)",RVL-RL2P-EUR,,,,
"Horse Life 2 (Europe) (En,Fr,De,Es,It)",RVL-RH5P-EUR,,,,
"Horse Life Adventures (USA) (En,Fr,Es)",RVL-RH5E-USA-B0,,,,
Hoshi no Kirby - 20 Shuunen Special Collection (Japan),RVL-S72J-JPN-B0,,,,
Hoshi no Kirby Wii (Japan),RVL-SUKJ-JPN-B0,,,,
Hospital. 6-nin no Ishi (Japan),RVL-SPTJ-JPN-B0,,,,
"Hot Wheels - Battle Force 5 (Europe) (En,Fr,De,Es,It,Nl)",RVL-RO5P-EUR-B0,,,,
Hot Wheels - Battle Force 5 (USA),RVL-RO5E-USA-B0,,,,
"Hot Wheels - Beat That! (Europe) (En,Fr,De,It)",RVL-RHWP-EUR, RVL-RHWP-EUR-1,,,
Hot Wheels - Beat That! (USA),RVL-RHWE-USA, RVL-RHWE-USA-B0,,,
"Hot Wheels - Track Attack (Brazil) (En,Es,Pt)",RVL-SHVX-BRA-B0,,,,
"Hot Wheels - Track Attack (Europe) (En,Fr,De,Es,It,Nl)",RVL-SHVP-EUR-B0,,,,
"Hot Wheels - Track Attack (Europe, Australia) (En,Fr,De,Es,It,Nl) (Rev 1)",RVL-SHVP-EUR-B0,,,,
"Hot Wheels - Track Attack (USA) (En,Fr,Es)",RVL-SHVE-USA-B0,,,,
"Hot Wheels - Track Attack (USA) (En,Fr,Es) (Rev 1)",RVL-SHVE-USA-B0,,,,
"Hotel for Dogs (Europe) (En,Fr,De,Es,It)",RVL-ROEP-EUR,,,,
Hotel for Dogs (USA),RVL-ROEE-USA,,,,
"House of the Dead 2 & 3 Return, The (Europe) (En,Ja,Fr,De,Es,It)",RVL-RHDP-EUR, RVL-RHDP-EUR-B0,,,
"House of the Dead 2 & 3 Return, The (Japan)",RVL-RHDJ-JPN,,,,
"House of the Dead 2 & 3 Return, The (USA) (En,Fr,Es)",RVL-RHDE-USA,,,,
"House of the Dead, The - Overkill (Europe) (En,Fr,Es,It)",RVL-RHOP-EUR,,,,
"House of the Dead, The - Overkill (Japan)",RVL-RHOJ-JPN,,,,
"House of the Dead, The - Overkill (USA) (En,Fr,Es)",RVL-RHOE-USA,,,,
"Hugo - Magic in the Trollwoods (Europe) (En,De,Es,Pt)",RVL-SHOX-EUR-B0,,,,
"Hugo - Magic in the Trollwoods (Scandinavia) (En,Sv,No,Da,Fi)",RVL-SHOY-SCN-B0,,,,
Hula Wii - Hula de Hajimeru - Bi to Kenkou! (Japan),RVL-R2LJ-JPN,,,,
Hula Wii - Tanoshiku Hula o Odorou!! (Japan),RVL-SH2J-JPN-B0,,,,
"Hunting Challenge (Europe) (En,Fr,De,Es,It,Nl)",RVL-RE7P-EUR-B0,,,,
"Hyper Fighters (Europe) (En,Fr,Es)",RVL-SHSP-EUR-B0,,,,
"Hyper Fighters (USA) (En,Fr,Es)",RVL-SHSE-USA-B0,,,,
"Hysteria Hospital - Emergency Ward (Europe) (En,Fr,De,Es,It)",RVL-RJVP-EUR-B1,,,,
"Hysteria Hospital - Emergency Ward (USA) (En,Fr,Es)",RVL-RJVE-USA-B0,,,,
I Love Horses - Rider's Paradise (USA),RVL-SSLE-USA-B0,,,,
I Spy Game Pack (USA),RVL-SIPE-USA-B1,,,,
I Spy Spooky Mansion (USA),RVL-SPQE-USA-B0,,,,
Ice Age - Continental Drift - Arctic Games (USA),RVL-SIAE-USA-B0,,,,
"Ice Age - Dawn of the Dinosaurs (USA) (En,Fr)",RVL-RIAE-USA-B0,,,,
"Ice Age 2 - The Meltdown (Europe) (En,Fr,De,Es,It,Nl)",RVL-R2AX-EUR,,,,
Ice Age 2 - The Meltdown (UK),RVL-R2AP-UKV,,,,
Ice Age 2 - The Meltdown (USA),RVL-R2AE-USA,,,,
"Ice Age 3 - Dawn of the Dinosaurs (Europe) (En,Fr,De,Es,Nl,Sv)",RVL-RIAP-EUR-B1,,,,
"Ice Age 4 - Continental Drift - Arctic Games (Europe) (En,Fr,De,Es,Nl,Sv)",RVL-SIAP-EUR-B0,,,,
"Igor - The Game (Europe) (En,Fr,De,Es,It)",RVL-RIBP-EUR,,,,
Igor - The Game (USA),RVL-RIBE-USA,,,,
Ikenie no Yoru (Japan),RVL-SEKJ-JPN-B0,,,,
Illvelo Wii (Japan),RVL-RYVJ-JPN,,,,
I'm a Celebrity...Get Me Out of Here! (UK),RVL-R9CP-UKV-B0,,,,
Imabikisou Kaimei-hen (Japan),RVL-REVJ-JPN,,,,
"Imagine - Champion Rider (Europe) (En,Fr,De,Es,It,Nl)",RVL-RW8P-EUR, RVL-RW8P-EUR-B0,,,
"Imagine - Fashion Idol (Europe) (En,Fr,De,Es,It,Nl)",RVL-RFZP-EUR, RVL-RFZP-EUR-B0,,,
"Imagine - Fashion Party (USA) (En,Fr,Es)",RVL-RFZE-USA,,,,
"Imagine - Party Babyz (USA) (En,Fr,Es)",RVL-R8BE-USA,,,,
"Impossible Mission (Europe) (En,Fr,De,Es,It)",RVL-RIMP-EUR,,,,
Impossible Mission (USA),RVL-RIME-USA,,,,
"In the Mix featuring Armin van Buuren (Europe) (En,Fr,De,Es,It,Nl)",RVL-R53P-EUR-B0,,,,
Inazuma Eleven Go - Strikers 2013 (Japan),RVL-S5SJ-JPN-B0,,,,
"Inazuma Eleven Strikers (Europe) (En,Es,It)",RVL-STQX-EUB-B0,,,,
"Inazuma Eleven Strikers (Europe) (En,Fr,De)",RVL-STQP-EUU-B0,,,,
Inazuma Eleven Strikers (Japan),RVL-STQJ-JPN-B0,,,,
Inazuma Eleven Strikers 2012 Xtreme (Japan),RVL-SEZJ-JPN-B0,,,,
"Incredible Hulk, The (Europe) (En,Fr,De,Es,It)",RVL-RIHP-EUR,,,,
"Incredible Hulk, The (USA) (En,Fr)",RVL-RIHE-USA,,,,
"Indiana Jones and the Staff of Kings (Europe) (En,Fr,De,Es,It)",RVL-RJ8P-EUR,,,,
"Indiana Jones and the Staff of Kings (USA) (En,Fr,Es)",RVL-RJ8E-USA,,,,
Indianapolis 500 Legends (USA),RVL-RIZE-USA,,,,
"International Athletics (Europe) (En,Fr,De,Es,It)",RVL-RR8P-EUR-B0,,,,
Intervilles - Le Jeu Officiel (France),RVL-RITF-FRA-B0,,,,
Iron Chef America - Supreme Cuisine (USA),RVL-RICE-USA-B0,,,,
"Iron Man (Europe) (En,Fr,De,Es,It)",RVL-RIRP-EUR,,,,
Iron Man (USA) (Beta) (2008-03-12),,,,,
"Iron Man (USA) (En,Fr,Es)",RVL-RIRE-USA,,,,
"Iron Man (USA) (En,Fr,Es) (Rev 1)",RVL-RIRE-USA,,,,
