TOSEC Name,Game Title,Product Number (GameID),Version,Build Date,Playable Regions,Area Symbols,Device Info,Peripherals,Company,Hardware ID,Maker ID,Boot Filename,File Size (bytes)
Sega Bass Fishing v1.020 (1999)(Sega)(PAL)[!],SEGA BASS FISHING,MK-5100650,V1.020,19990907,Europe,E,GD-ROM1/1,1F99A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sega Extreme Sports v1.001 (2000)(Sega)(PAL)(M4)[!],SEGA EXTREME SPORTS,MK-5108150,V1.001,20000903,Europe,E,GD-ROM1/1,799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sega Extreme Sports v1.003 (2001)(Sega)(JP)(en)[!],SEGA EXTREME SPORTS,HDR-0146,V1.003,20010523,Japan/Asia,J,GD-ROM1/1,799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sega GT - Homologation Special v1.006 (2000)(Sega)(JP)(en)[!],SEGAGT HOMOLOGATION SPECIAL,HDR-0054,V1.006,20000124,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sega GT v1.001 (2000)(Sega)(PAL)(M4)[!],SEGAGT,MK-5105350,V1.001,20001027,Europe,E,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sega GT v1.003 (2000)(Sega)(US)[!],SEGAGT,MK-51053,V1.003,20000810,USA/Canada,U,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sega Marine Fishing v1.001 (2000)(Sega)(US)[!],SEGA MARINE FISHING,MK-51096,V1.001,20000919,USA/Canada,U,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Sega Marine Fishing v1.003 (2000)(Sega)(JP)[!],SEGA MARINE FISHING,HDR-0104,V1.003,20000915,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Sega Rally 2 v1.000 (1999)(Sega)(PAL)[!],SEGA RALLY 2,MK-5101950,V1.000,19990820,Europe,E,GD-ROM1/1,0799B11,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Sega Rally 2 v1.001 (1999)(Sega)(PAL)[!],SEGA RALLY 2,MK-5101950,V1.001,19990906,Europe,E,GD-ROM1/1,0799B11,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Sega Rally 2 v1.003 (1999)(Sega)(US)[!],SEGA RALLY 2,MK-51019,V1.003,19991026,USA/Canada,U,GD-ROM1/1,0799B11,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][10M3, 10MM1]",SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,J,GD-ROM1/1,799811,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][11MB1, 11MM1]",SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,J,GD-ROM1/1,799811,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][13M1],SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,J,GD-ROM1/1,799811,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][HJ120D, HJ121A, HJ121E, HJ122C]",SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,J,GD-ROM1/1,799811,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][HJ121D],SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,J,GD-ROM1/1,799811,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
"Sega Rally 2 v1.04 (1999)(Sega)(JP)[!][MT B02, MT B04]",SEGA RALLY2,HDR0010,V1.04,19990113,Japan/Asia,J,GD-ROM1/1,799811,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Sega Smashpack Volume 1 v1.002 (2000)(Sega)(US)[!][11S][compilation],SEGA SMASH PACK VOLUME 1,MK-51146,V1.002,20001213,USA/Canada,U,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,14895216
Sega Smashpack Volume 1 v1.002 (2000)(Sega)(US)[!][7S][compilation],SEGA SMASH PACK VOLUME 1,MK-51146,V1.002,20001213,USA/Canada,U,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,14895216
Sega Tetris v1.006 (2000)(Sega)(JP)[!],SEGA TETRIS,HDR-0073,V1.006,20001024,Japan/Asia,J,GD-ROM1/1,27BBA10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sega Tetris v2.000 (2000)(Sega)(JP)[!],SEGA TETRIS,HDR-0073,V2.000,20001213,Japan/Asia,J,GD-ROM1/1,27BBA10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sega Worldwide Soccer 2000 - Euro Edition v1.030 (2000)(Sega)(PAL)(M4)[!],SWWS 2000 EE,MK51083 50,V1.030,20000428,Europe,E,GD-ROM1/1,0199A10,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sega Worldwide Soccer 2000 v1.300 (1999)(Sega)(PAL)(M4)[!],SEGA WORLD WIDE SOCCER 2000,51031-50,V1.300,19991102,Europe,E,GD-ROM1/1,0799A00,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Seireiki Rayblade v1.003 (2000)(Winkysoft)(JP)[!],RAYBLADE,T42201M,V1.003,20000825,Japan/Asia,J,GD-ROM1/1,199800,SEGA LC-T-422,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sengoku Turb - Fanfan I Love me Dunce-doublentendre v1.001 (1999)(NEC)(JP)[!],SENGOKUTURB FID,T38805M,V1.001,19991102,Japan/Asia,J,GD-ROM1/1,2799A10,SEGA LC-T-388,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sengoku Turb v1.001 (1998)(NEC)(JP)[!],SENGOKU TURB,T38801M,V1.001,19981127,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-388,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,39889920
Sentimental Graffiti - Yakusoku v1.003 (2003)(NEC InterChannel)(JP)[!],SENTIMENTAL GRAFFITI YAKUSOKU,T20128M,V1.003,20031119,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Sentimental Graffiti 2 v1.008 (2000)(NEC InterChannel)(JP)(Disc 1 of 2)[!],SENTIMENTAL GRAFFITI 2,T20104M,V1.008,20000627,Japan/Asia,J,GD-ROM1/2,799810,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,4642848
Sentimental Graffiti 2 v1.008 (2000)(NEC InterChannel)(JP)(Disc 2 of 2)[!],SENTIMENTAL GRAFFITI 2,T20104M,V1.008,20000627,Japan/Asia,J,GD-ROM2/2,799810,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,4642848
Seventh Cross Evolution v1.000 (1999)(UFO)(US)[!],SEVENTH CROSS EVOLUTION,T41301N,V1.000,19991104,USA/Canada,U,GD-ROM1/1,19810,SEGA LC-T-413,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Seventh Cross v1.000 (1998)(NEC)(JP)[!],SEVENTH CROSS,T38802M,V1.000,19981116,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-388,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,15031632
SGGG - Segagaga v1.022 (2001)(Sega)(JP)[!],SGGG,HDR-0151,V1.022,20010204,Japan/Asia,J,GD-ROM1/1,199810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1_SGGG.BIN,1058400
SGGG - Segagaga v2.000 (2001)(Sega)(JP)[!],SGGG,HDR-0151,V2.000,20010427,Japan/Asia,J,GD-ROM1/1,199810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1_SGGG.BIN,705600
Shadow Man v1.001 (1999)(Acclaim)(US)[!],SHADOWMAN,T-8106N,V1.001,19991201,USA/Canada,U,GD-ROM1/1,1FBF810,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Shadow Man v1.002 (1999)(Acclaim)(PAL)(M4)[!],SHADOWMAN,T8104D  58,V1.002,19991203,Europe,E,GD-ROM1/1,01BF810,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Shadow Man v1.010 (1999)(Acclaim)(US)[!],SHADOWMAN,T-8106N,V1.010,19991117,USA/Canada,U,GD-ROM1/1,1FFF810,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Shadow Man v1.020 (1999)(Acclaim)(PAL)(DE)[!],SHADOWMAN,T8104D  18,V1.020,19991203,Europe,E,GD-ROM1/1,01BF810,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Shanghai Dynasty v1.010 (2000)(Activision - Success)(JP)[!],SHANGHAI DYNASTY,T9902M,V1.010,20000201,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-99,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,24797136
"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 1 of 4)[!][1MB3, 1MB4, 1MB5, 1MM1]",SHENMUE,HDR-0016,V1.007,19991122,Japan/Asia,J,GD-ROM1/4,799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,24402000
"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 1 of 4)[!][HJB26B, HJB29A]",SHENMUE,HDR-0016,V1.007,19991122,Japan/Asia,J,GD-ROM1/4,799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,24402000
"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 1 of 4)[!][MT B01, MT B02]",SHENMUE,HDR-0016,V1.007,19991122,Japan/Asia,J,GD-ROM1/4,799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,24402000
"Shenmue - Ichishou Yokosuka v1.007 (1999)(Sega)(JP)(Disc 2 of 4)[!][1M2, 1MB4]",SHENMUE,HDR-0016,V1.007,19991122,Japan/Asia,J,GD-ROM2/4,799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,37269792
